# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Body,0,KWYZGASFZI,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.868852459016402179e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,41,17
# x,y,z,u,w
8.858483341190565241e+00, -5.329070518200759209e-18, -4.756582094507853103e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.200000000000000178e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 8.858483341190565241e+00, -5.329070518200759209e-18, -4.756582094507853103e-02
9.175807705898289868e+00, -7.993605777301137272e-18, -5.149885207713252866e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 9.175807705898289868e+00, -7.993605777301137272e-18, -5.149885207713252866e-01
9.175807705898289868e+00, -8.317176620876784266e-18, -4.965218685174606628e-01, 1.378282716969555889e-18, 1.743280394161444424e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 7.500000000000000000e-01, 1.250000000000000000e+00, 9.175807705898289868e+00, -6.938893903907228378e-18, -4.965218685174606628e-01
9.175807705898289868e+00, -9.189528267557077028e-18, -4.467355085218791544e-01, 9.189528267557077028e-18, 3.196984527035626744e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 9.175807705898289868e+00, 0.000000000000000000e+00, -4.467355085218791544e-01
9.175807705898289868e+00, -1.046311939127204246e-17, -3.740498359335995282e-01, 3.117024403217132627e-17, 4.192705441778848963e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.323993588438351613e-16, 7.400000000000000355e+00, 2.500000000000000000e-01, 1.750000000000000000e+00, 9.175807705898289868e+00, -4.163336342344337027e-17, -3.740498359335995282e-01
9.175807705898289868e+00, -1.199040866595170745e-17, -2.868852459016402179e-01, 1.199040866595170745e-17, 4.562036181547411973e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 9.175807705898289868e+00, 0.000000000000000000e+00, -2.868852459016402179e-01
9.175807705898289868e+00, -1.351769794063137090e-17, -1.997206558696809076e-01, 2.811566548281199936e-17, 4.192705441778848963e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 3.750000000000000000e+00, 2.250000000000000000e+00, 9.175807705898289868e+00, -4.163336342344337027e-17, -1.997206558696809076e-01
9.175807705898289868e+00, -1.479128906434633633e-17, -1.270349832814012814e-01, 5.744797771205379458e-17, 3.196984527035626744e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.681798545132467053e-17, 7.400000000000000355e+00, 3.500000000000000000e+00, 2.500000000000000000e+00, 9.175807705898289868e+00, 0.000000000000000000e+00, -1.270349832814012259e-01
9.175807705898289868e+00, -1.566364071102662755e-17, -7.724862328581982851e-02, 2.781296906744775796e-17, 1.743280394161444147e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 3.250000000000000000e+00, 2.750000000000000000e+00, 9.175807705898289868e+00, -1.387778780781445676e-17, -7.724862328581980075e-02
9.175807705898289868e+00, -1.598721155460227454e-17, -5.878197103195521162e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.400000000000000355e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 9.175807705898289868e+00, -1.598721155460227454e-17, -5.878197103195521162e-02
9.502414990174667508e+00, -1.199040866595168742e-17, -4.801626582061678250e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 9.502414990174667508e+00, -1.199040866595168742e-17, -4.801626582061678250e-01
9.502414990174667508e+00, -1.248648080698872959e-17, -4.641699523014444217e-01, 1.391307000825727167e-18, 1.456399103411827045e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 7.500000000000000000e-01, 1.250000000000000000e+00, 9.502414990174667508e+00, -1.387778780781445676e-17, -4.641699523014444217e-01
9.502414990174667508e+00, -1.381286806979844844e-17, -4.214089914348615462e-01, 6.491973801600831554e-20, 2.690463652439207820e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 9.502414990174667508e+00, -1.387778780781445676e-17, -4.214089914348615462e-01
9.502414990174667508e+00, -1.572682671392875021e-17, -3.597055108777998389e-01, 1.572682671392875021e-17, 3.545679455605312280e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.131199643188335516e-16, 7.599999999999999645e+00, 2.500000000000000000e-01, 1.750000000000000000e+00, 9.502414990174667508e+00, 0.000000000000000000e+00, -3.597055108777998389e-01
9.502414990174667508e+00, -1.798561299892753036e-17, -2.868852459016402179e-01, 1.798561299892753036e-17, 3.865532321433310381e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 9.502414990174667508e+00, 0.000000000000000000e+00, -2.868852459016402179e-01
9.502414990174667508e+00, -2.024439928392631051e-17, -2.140649809254805969e-01, 2.024439928392631051e-17, 3.545679455605312280e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 3.750000000000000000e+00, 2.250000000000000000e+00, 9.502414990174667508e+00, 0.000000000000000000e+00, -2.140649809254805969e-01
9.502414990174667508e+00, -2.215835792805660920e-17, -1.523615003684189451e-01, 5.612535748247689427e-17, 2.690463652439207820e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.031627972021304345e-16, 7.599999999999999645e+00, 3.500000000000000000e+00, 2.500000000000000000e+00, 9.502414990174667508e+00, -1.387778780781445676e-17, -1.523615003684188896e-01
9.502414990174667508e+00, -2.348474519086633267e-17, -1.096005395018359585e-01, 4.270830424762580840e-18, 1.456399103411826768e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 3.250000000000000000e+00, 2.750000000000000000e+00, 9.502414990174667508e+00, -2.775557561562891351e-17, -1.096005395018359585e-01
9.502414990174667508e+00, -2.398081733190337484e-17, -9.360783359711255525e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.599999999999999645e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 9.502414990174667508e+00, -2.398081733190337484e-17, -9.360783359711255525e-02
9.792435614661354037e+00, -1.065814103640150763e-17, -4.085279457278869764e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 9.792435614661354037e+00, -1.065814103640150763e-17, -4.085279457278869764e-01
9.792435614661354037e+00, -1.110812088604927104e-17, -3.982565928546952794e-01, 4.169226982142042661e-18, 9.042507447673155119e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 7.500000000000000000e-01, 1.250000000000000000e+00, 9.792435614661354037e+00, -6.938893903907228378e-18, -3.982565928546952794e-01
9.792435614661354037e+00, -1.230217651197893819e-17, -3.710007797471885360e-01, 1.230217651197893819e-17, 1.682307350617152641e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 9.792435614661354037e+00, 0.000000000000000000e+00, -3.710007797471885360e-01
9.792435614661354037e+00, -1.400648202967008140e-17, -3.320978746734692955e-01, 1.400648202967008140e-17, 2.227422604036555509e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 2.500000000000000000e-01, 1.750000000000000000e+00, 9.792435614661354037e+00, 0.000000000000000000e+00, -3.320978746734692955e-01
9.792435614661354037e+00, -1.598721155460225914e-17, -2.868852459016402179e-01, 1.598721155460225914e-17, 2.432849291512568790e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 9.792435614661354037e+00, 0.000000000000000000e+00, -2.868852459016402179e-01
9.792435614661354037e+00, -1.796794107953444304e-17, -2.416726171298111125e-01, 2.986656758579908886e-17, 2.227422604036555231e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 3.750000000000000000e+00, 2.250000000000000000e+00, 9.792435614661354037e+00, -6.938893903907228378e-18, -2.416726171298110848e-01
9.792435614661354037e+00, -1.967224659722558317e-17, -2.027697120560918442e-01, 5.794458789411126413e-18, 1.682307350617152364e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.649851651985400468e-16, 7.799999999999999822e+00, 3.500000000000000000e+00, 2.500000000000000000e+00, 9.792435614661354037e+00, -1.387778780781445676e-17, -2.027697120560918442e-01
9.792435614661354037e+00, -2.086630222315525032e-17, -1.755138989485851009e-01, 4.962051143356518379e-20, 9.042507447673152343e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 3.250000000000000000e+00, 2.750000000000000000e+00, 9.792435614661354037e+00, -2.081668171172168513e-17, -1.755138989485851009e-01
9.792435614661354037e+00, -2.131628207280301526e-17, -1.652425460753934039e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999822e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 9.792435614661354037e+00, -2.131628207280301526e-17, -1.652425460753934039e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, -2.868852459016402179e-01
# DegenGeom Type, nXsecs
STICK_NODE, 41
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
0.000000000000000000e+00, 0.000000000000000000e+00, -2.868852459016402179e-01, -1.156482317317871332e-18, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.868852459016402179e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.868852459016402179e-01, 8.000000000000000000e+00, 1.000000000000000000e+00, 1.156482317317871332e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.028042695726106706e-17, 5.872280398055594802e-17, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 2.868852459016402179e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.519972146021361548e-02, -1.338171405112739687e-01, -2.868852459016402179e-01, 4.519972146021361548e-02, 1.338171405112739687e-01, -2.868852459016402179e-01, 7.135566152048754274e-02, 0.000000000000000000e+00, -2.868852459016402179e-01, 6.158798003478937327e-02, 2.775557561562891351e-17, -2.868852459016402179e-01, 7.359482200748362901e-01, 5.000000000000000000e-01, 2.676342810225479374e-01, 3.772263409620740197e-03, 6.037985828422424463e-03, 5.271098088173833205e-19, 9.312091643211014658e-05, 1.708864080400368480e-04, -8.444280559399343793e-21, 3.981084414637407753e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 7.631120146784565935e-17, 3.775010277279811088e-01, 3.775010277279811644e-01, 2.000000000000000111e-01, 0.000000000000000000e+00, -7.631120146784565935e-17, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 7.631120146784565935e-17, 0.000000000000000000e+00, 1.338171405112739687e-01, -2.868852459016402179e-01, 4.519972146021363629e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.631120146784565935e-17, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 7.631120146784565935e-17, 0.000000000000000000e+00, 4.519972146021361548e-02, -1.338171405112739687e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.509916767803186621e-01, -2.847054520932026378e-01, -2.868852459016402179e-01, 1.509916767803186899e-01, 2.847054520932026378e-01, -2.868852459016402179e-01, 1.804558558734002116e-01, 0.000000000000000000e+00, -2.868852459016402179e-01, 1.694945588190362729e-01, 0.000000000000000000e+00, -2.868852459016402179e-01, 7.574189238252592160e-01, 5.000000000000000000e-01, 5.694109041864052756e-01, 3.817418729768566610e-02, 5.797241708695916040e-02, -2.855152995488010923e-18, 2.117384451289633634e-03, 3.658555556814654681e-03, -9.155775927464869551e-19, 1.870040635874076207e-01, -1.000000000000000000e+00, 4.874436968376479301e-17, 2.581247291884731455e-17, 7.918531997881383955e-01, 7.918531997881383955e-01, 4.000000000000000222e-01, 4.874436968376479301e-17, -2.581247291884731455e-17, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.258212722408460763e-33, 4.874436968376479301e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.581247291884731455e-17, 0.000000000000000000e+00, 2.847054520932026378e-01, -2.868852459016402179e-01, 1.509916767803186621e-01, 1.000000000000000000e+00, 4.874436968376479301e-17, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.581247291884731455e-17, 1.258212722408460763e-33, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 4.874436968376479301e-17, 2.581247291884731455e-17, 0.000000000000000000e+00, 1.509916767803186621e-01, -2.847054520932026378e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.870803381534397514e-01, -4.253497464543691819e-01, -2.868852459016402179e-01, 2.870803381534397514e-01, 4.253497464543691819e-01, -2.868852459016402179e-01, 3.069747051433245888e-01, -1.665334536937734811e-16, -2.868852459016402179e-01, 2.996236182476921250e-01, -5.551115123125782702e-17, -2.868852459016402179e-01, 7.774818830870154907e-01, 5.000000000000000000e-01, 8.506994929087383639e-01, 1.344644020706053100e-01, 1.958432722437403462e-01, -1.025185648304410100e-17, 1.150743127011391240e-02, 1.886903649528388904e-02, 1.482248563551050824e-18, 4.302858395807182545e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.186728091224891424e+00, 1.186728091224891424e+00, 5.999999999999999778e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.253497464543691819e-01, -2.868852459016402179e-01, 2.870803381534397514e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.870803381534397514e-01, -4.253497464543691819e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.231701777727014391e-01, -5.284348353033569978e-01, -2.868852459016402179e-01, 4.231701777727014391e-01, 5.284348353033569978e-01, -2.868852459016402179e-01, 4.301289429417120558e-01, -1.110223024625156540e-16, -2.868852459016402179e-01, 4.275784332818264311e-01, 0.000000000000000000e+00, -2.868852459016402179e-01, 8.002671698249117505e-01, 5.000000000000000000e-01, 1.056869670606713996e+00, 2.745033871770062861e-01, 3.831190066635563052e-01, -7.248531119301106280e-18, 2.995066667211078795e-02, 4.647413069008532460e-02, 2.069096187690219299e-19, 6.846670787528291724e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.489906674536684017e+00, 1.489906674536683795e+00, 8.000000000000000444e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.284348353033569978e-01, -2.868852459016402179e-01, 4.231701777727014391e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.231701777727014391e-01, -5.284348353033569978e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.289656678312281146e-01, -5.666455303487490935e-01, -2.868852459016402179e-01, 5.289656678312280036e-01, 5.666455303487490935e-01, -2.868852459016402179e-01, 5.289656678312281146e-01, 1.110223024625156540e-16, -2.868852459016402179e-01, 5.289656678312281146e-01, 2.220446049250313081e-16, -2.868852459016402179e-01, 8.319638048471410530e-01, 5.000000000000000000e-01, 1.133291060697498187e+00, 3.673634726694890440e-01, 4.854543093570332091e-01, -2.798789871776532745e-17, 4.428876665350340441e-02, 6.398596460588013013e-02, -3.546887985999084475e-18, 8.178432047793871007e-01, -1.000000000000000000e+00, -9.796450912988370472e-17, -4.972590135707396530e-17, 1.623583260616005441e+00, 1.623583260616005219e+00, 1.000000000000000000e+00, -9.796450912988370472e-17, 4.972590135707396530e-17, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.871373517486769183e-33, -9.796450912988370472e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -4.972590135707396530e-17, 0.000000000000000000e+00, 5.666455303487490935e-01, -2.868852459016402179e-01, 5.289656678312280036e-01, 1.000000000000000000e+00, -9.796450912988370472e-17, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.972590135707396530e-17, 4.871373517486769183e-33, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -9.796450912988370472e-17, -4.972590135707396530e-17, 0.000000000000000000e+00, 5.289656678312281146e-01, -5.666455303487490935e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.361880365920271618e-01, -5.427686094934724981e-01, -2.868852459016402179e-01, 6.361880365920272729e-01, 5.427686094934724981e-01, -2.868852459016402179e-01, 6.397272610359516776e-01, -1.110223024625156540e-16, -2.868852459016402734e-01, 6.384432947792356705e-01, 0.000000000000000000e+00, -2.868852459016402179e-01, 8.537655379597288707e-01, 5.000000000000000000e-01, 1.085537218986944996e+00, 3.392293599261584913e-01, 4.318935739493039438e-01, -6.445549226280230951e-17, 3.988346317787441753e-02, 5.484949704034967205e-02, 8.540526486764367214e-18, 7.665949678811075918e-01, -1.000000000000000000e+00, 1.022740634965283823e-16, 5.090154510673412952e-17, 1.569577784905837659e+00, 1.569577784905837436e+00, 1.199999999999999956e+00, 1.022740634965283823e-16, -5.090154510673412952e-17, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.205907856317530008e-33, 1.022740634965283823e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 5.090154510673412952e-17, 0.000000000000000000e+00, 5.427686094934723871e-01, -2.868852459016401624e-01, 6.361880365920271618e-01, 1.000000000000000000e+00, 1.022740634965283823e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.090154510673412952e-17, 5.205907856317530008e-33, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.022740634965283823e-16, 5.090154510673412952e-17, 0.000000000000000000e+00, 6.361880365920271618e-01, -5.427686094934724981e-01, -2.868852459016402179e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
