# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing,0,TAOAOASPPX,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e+00, 2.000000000000000111e-01, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,50,33
# x,y,z,u,w
1.839371019702397136e-01, 4.029532179083497589e-02, 9.821117194904879222e-01, 1.564047786156464240e-02
1.940762449593519956e-01, 4.142253080203633919e-02, 9.801115166573810544e-01, 1.144553524553432525e-02
2.015335416230877030e-01, 4.232366247618436772e-02, 9.785667780971604168e-01, 8.133564654127119903e-03
2.068518492079279847e-01, 4.300430894696387341e-02, 9.774266938708265906e-01, 5.660221611291078522e-03
2.245064253813917540e-02, 5.570592850686499620e-03, -9.997324327763487117e-01, 5.302751681977102907e-03
2.234382413697590108e-02, 5.171042464856417942e-03, -9.997369723296035682e-01, 7.620076149953002205e-03
2.229164524958668694e-02, 4.651966485187326514e-03, -9.997406872583946003e-01, 1.072328880118515737e-02
2.241092349694155661e-02, 4.024806381479857816e-03, -9.997407421134769656e-01, 1.465411974227953142e-02
2.274331059173811259e-02, 3.312523988252547014e-03, -9.997358496163648578e-01, 1.924321151107809963e-02
2.298404224447910676e-02, 2.531618797379128673e-03, -9.997326266099194614e-01, 2.398822963116363505e-02
2.228185892212812894e-02, 1.718536257098012910e-03, -9.997502515108998011e-01, 2.803660698383403371e-02
1.875475420324597756e-02, 9.360870038849235762e-04, -9.998236759228583681e-01, 3.040235168435928559e-02
9.770536393512897419e-03, 3.803957631451063593e-04, -9.999521948161553819e-01, 3.040216011816992969e-02
-7.292953348132198005e-03, 4.069012694000626279e-04, -9.999733232755856349e-01, 2.803595289500681806e-02
-3.438597999199410199e-02, 2.633679655072651386e-03, -9.994051571367164044e-01, 2.398707901988330476e-02
-4.833037631320222932e-02, 1.130545571030200196e-02, -9.987674210728975099e-01, 1.923136349310885368e-02
-4.884003838930318225e-02, 2.738025791667884901e-02, -9.984312555837518977e-01, 1.460778463139778688e-02
6.068279774469102078e-02, 1.748586360883173929e-02, -9.980039291664789536e-01, 1.071006113601524409e-02
6.093649492290535014e-02, 6.478186896915427706e-03, -9.981206223102694342e-01, 7.572196295635496774e-03
-3.528784232752438799e-01, 3.337978070036733830e-02, -9.350735846056037470e-01, 5.041910297230160765e-03
-9.808385756049168291e-01, 9.278032998525322095e-02, 1.713111174826237315e-01, 5.243838591086185871e-03
-7.404379938537142269e-01, 6.705386538266099039e-02, 6.687715277993907526e-01, 7.876656497775511023e-03
-5.420064377354847363e-01, 4.350083226236288458e-02, 8.392476982665914020e-01, 1.111679450661947656e-02
-3.023063440415827974e-01, 2.247418885755098419e-02, 9.529458458839134005e-01, 1.518028882821970474e-02
-1.261332637174433779e-01, 2.222564025820860864e-02, 9.917642969471620606e-01, 1.999715066639438238e-02
-2.856343464131435098e-02, 3.115574477593022543e-02, 9.991063255574696989e-01, 2.496082471892285132e-02
2.503704378080390605e-02, 3.337553005284859403e-02, 9.991292310969634993e-01, 2.917651561348208467e-02
6.819786556787550691e-02, 3.559151604891176712e-02, 9.970367571545826202e-01, 3.164200856925997174e-02
1.030093949874258397e-01, 3.824958250657450876e-02, 9.939446835626201127e-01, 3.164607396138402473e-02
1.306395745054008684e-01, 4.090902534120890999e-02, 9.905855607763925930e-01, 2.918721297415995120e-02
1.524402286212994118e-01, 4.335394111236016979e-02, 9.873613383599298965e-01, 2.497563299795029293e-02
1.695383778273262532e-01, 4.551347260028607705e-02, 9.844720728672510246e-01, 2.003730058092183935e-02
1.827300472247805896e-01, 4.735340775232979582e-02, 9.820220896779618958e-01, 1.526014624374875603e-02
1.927077895809808372e-01, 4.886552017349744120e-02, 9.800387077932104507e-01, 1.116750603487954782e-02
2.000489209275280178e-01, 5.005176132091070790e-02, 9.785066430149599315e-01, 7.936150265318844474e-03
2.052856121946287082e-01, 5.093674097291167602e-02, 9.773757035270188576e-01, 5.522922778009148846e-03
2.400547490045196880e-02, 5.925682389116140175e-03, -9.996942649945667059e-01, 5.173119772824219878e-03
2.381148383691244000e-02, 5.513275362123279053e-03, -9.997012638945025342e-01, 7.433789882693641812e-03
2.363556281413024471e-02, 4.976287347527354361e-03, -9.997082558100109928e-01, 1.046113076954154411e-02
2.358364168043594264e-02, 4.325750399675270044e-03, -9.997125085386140420e-01, 1.429584889463286594e-02
2.368736145191243161e-02, 3.585387312568248403e-03, -9.997129857640468797e-01, 1.877272454841782956e-02
2.363664623860036243e-02, 2.770344331917311883e-03, -9.997167769657934189e-01, 2.340170571255971443e-02
2.258494597931685194e-02, 1.903255806076488291e-03, -9.997431159215091068e-01, 2.735107586593187035e-02
1.866882995584364172e-02, 9.933301995284622796e-04, -9.998252287691057338e-01, 2.965895959478870997e-02
9.287556762296067178e-03, 1.201176106281876509e-04, -9.999568625001513666e-01, 2.965877030416523563e-02
-8.143694109855546467e-03, -5.313192105564004805e-04, -9.999666984185731078e-01, 2.735042585346375565e-02
-3.550952874423248667e-02, -7.440145269163831203e-04, -9.993690608632761485e-01, 2.340054470257692254e-02
-5.784150760232652927e-02, -4.435917369487577032e-05, -9.983257775047951199e-01, 1.876382639958625725e-02
-7.305036419127430847e-02, 2.371705804714093618e-02, -9.970462102877231114e-01, 1.426148325970121034e-02
6.532508186816614326e-02, 1.973620309362177777e-02, -9.976688408316483070e-01, 1.044620960206088349e-02
9.285130924070886249e-02, 8.298500709038390821e-03, -9.956454033732433651e-01, 7.400079726447326284e-03
-3.085536769347687613e-01, 2.063224237626987145e-02, -9.509831433966436931e-01, 4.933362607148656168e-03
-9.894787322169468213e-01, 3.248282701091820962e-02, 1.409847666938620625e-01, 5.107921879059161910e-03
-7.604190409693222241e-01, 2.140245013084155629e-02, 6.490799775526072679e-01, 7.688521698747455106e-03
-5.556042859072841678e-01, 9.514454581793932789e-03, 8.313924179564471384e-01, 1.085169137554673618e-02
-2.933812223291372701e-01, 8.437690219427945726e-03, 9.559582960403775198e-01, 1.481743689364728271e-02
-1.144399686143856704e-01, 2.154731616002447669e-02, 9.931964592918354207e-01, 1.953764082442767391e-02
-2.765565152710108138e-02, 2.528646799832139427e-02, 9.992976330777438854e-01, 2.437962609717721912e-02
2.557411397409439791e-02, 2.881401154135497869e-02, 9.992575831252592522e-01, 2.849850320481923591e-02
6.849697936932766518e-02, 3.264539201170150312e-02, 9.971170654430102642e-01, 3.090795384258354650e-02
1.029884612791142628e-01, 3.635707795370531764e-02, 9.940178769650114265e-01, 3.091280719667782034e-02
1.302807706816804800e-01, 3.965270666642858877e-02, 9.906838969341398293e-01, 2.851147751177923739e-02
1.517676641992066200e-01, 4.245279007022056267e-02, 9.875040945326609698e-01, 2.439769469792428536e-02
1.686024050219887827e-01, 4.479251124561726971e-02, 9.846658620857700051e-01, 1.957376623978170777e-02
1.815880489626413297e-01, 4.671082618261177682e-02, 9.822646686058087440e-01, 1.490716856037762120e-02
1.914132692039708927e-01, 4.824766949428235113e-02, 9.803229685981138530e-01, 1.090920453846760431e-02
1.986455380909436519e-01, 4.943362366750475578e-02, 9.788239203491395646e-01, 7.752588400526089218e-03
2.038062612635669624e-01, 5.030898901903853998e-02, 9.777177575832654011e-01, 5.395175581106971888e-03
2.556094581546829170e-02, 5.637941678203885892e-03, -9.996573671326850485e-01, 5.079126877901365966e-03
2.527974868987735782e-02, 5.216278713064067402e-03, -9.996668068624486869e-01, 7.298717833424974571e-03
2.498003831441001146e-02, 4.663488180513799576e-03, -9.996770726408606977e-01, 1.027104466500240731e-02
2.475685278355249999e-02, 3.987299819670127483e-03, -9.996855504009256599e-01, 1.403607056336283153e-02
2.463181752358798576e-02, 3.211146554132347872e-03, -9.996914334449867878e-01, 1.843157516886202024e-02
2.428953984293109533e-02, 2.353375520658386628e-03, -9.997021955952070105e-01, 2.297641358507417075e-02
2.288817716355575835e-02, 1.430363064523153564e-03, -9.997370081214524973e-01, 2.685399223780860281e-02
1.858288001441326526e-02, 4.010968981723682229e-04, -9.998272429233203695e-01, 2.911992947062020179e-02
8.804379138991845141e-03, -7.942646745857496028e-04, -9.999609252623842259e-01, 2.911976805532406898e-02
-8.994747123529975297e-03, -2.200842069317917454e-03, -9.999571244900301581e-01, 2.685343854419635495e-02
-3.663310410197057748e-02, -3.859233158562189094e-03, -9.993213307056355577e-01, 2.297546360540491522e-02
-6.734403700262731052e-02, -5.225888462342311719e-03, -9.977161273478383219e-01, 1.842738346719782414e-02
-9.720914893977529447e-02, 6.479151187868600068e-04, -9.952637648223728872e-01, 1.402091520046781260e-02
6.996182419831960264e-02, 2.636528381316325526e-02, -9.972011908157223381e-01, 1.025526514032777323e-02
1.245326016434406408e-01, 2.703490887302349363e-02, -9.918471378343255429e-01, 7.286822012482746698e-03
-2.637837009420824774e-01, -2.893445182837153535e-03, -9.645775174097062088e-01, 4.871163494901195080e-03
-9.923215206491584617e-01, -5.681110538131472348e-02, 1.098658179867374740e-01, 5.035513251954065392e-03
-7.773038848678675006e-01, -5.313659190767274637e-02, 6.268773190742813473e-01, 7.580941285263059597e-03
-5.679454604088747249e-01, -4.690240382682476367e-02, 8.217287377938152781e-01, 1.068201763505069804e-02
-2.843326771834391309e-01, -1.949877671250250383e-02, 9.585273738357263928e-01, 1.456557380140138108e-02
-1.027871112328863079e-01, 6.040917398708258931e-03, 9.946850341094815029e-01, 1.921621321796884718e-02
-2.675114508633518254e-02, 1.417323357747805879e-02, 9.995416427976016038e-01, 2.396475303907885657e-02
2.611171945294952709e-02, 2.049669343007247749e-02, 9.994488799661762624e-01, 2.801364648991140627e-02
6.880173516324550320e-02, 2.612012966295476635e-02, 9.972883535191399140e-01, 3.038246387026286022e-02
1.029794111685787550e-01, 3.084290400584045744e-02, 9.942051881517512957e-01, 3.038736604850601417e-02
1.299406114056678163e-01, 3.459682120052353510e-02, 9.909180074407469840e-01, 2.802675887868750354e-02
1.511206442697222152e-01, 3.750851330271687961e-02, 9.878034532766748477e-01, 2.398267373293637428e-02
1.676986520718237728e-01, 3.976903566896019399e-02, 9.850358297520219741e-01, 1.924053888888912697e-02
1.804843620053521447e-01, 4.152350137370983824e-02, 9.827009687108222424e-01, 1.465316458220400353e-02
1.901623133555105372e-01, 4.287757828062602888e-02, 9.808158888701127287e-01, 1.072316908981166446e-02
1.972899884011741767e-01, 4.389744207300779605e-02, 9.793618713509891771e-01, 7.620289481329895788e-03
2.023780162642196678e-01, 4.463823290750484202e-02, 9.782896128937762503e-01, 5.303054616115854270e-03
2.711355297759542385e-02, 1.638637813289080258e-02, -9.994980449488719554e-01, 4.987174186971560230e-03
2.674480308979479415e-02, 1.709047625718906893e-02, -9.994961886515578708e-01, 7.166706597924552002e-03
2.632080231550363789e-02, 1.809098939037951520e-02, -9.994898356003153461e-01, 1.008552389876586977e-02
2.592563007888241608e-02, 1.947250460016026682e-02, -9.994742034037745748e-01, 1.378302057408395745e-02
2.557084089340454225e-02, 2.127990359701669235e-02, -9.994464957159566731e-01, 1.810011436610257929e-02
2.493580241947382023e-02, 2.345010420466457982e-02, -9.994139774740432580e-01, 2.256450334524745527e-02
2.318379847322135992e-02, 2.577441185018360115e-02, -9.993989149394401084e-01, 2.637420634772640396e-02
1.848969613692172734e-02, 2.790245439264798372e-02, -9.994396350833952836e-01, 2.860128355330165961e-02
8.317435842452036709e-03, 2.951142006241999280e-02, -9.995298376471339896e-01, 2.860228283795085424e-02
-9.841508422215081153e-03, 3.050109189397328530e-02, -9.994862820995847885e-01, 2.637676879349065695e-02
-3.773929677669182747e-02, 3.104776140641960988e-02, -9.988051771944571611e-01, 2.256777443484246637e-02
-7.680213613370590053e-02, 3.151078569128184376e-02, -9.965482939980471189e-01, 1.809883374224654368e-02
-1.211896592791673888e-01, 2.537678472594603885e-02, -9.923049356325768233e-01, 1.376752321596197599e-02
7.463215115674022571e-02, 1.061038967194842531e-02, -9.971546829076856078e-01, 1.006555396991319802e-02
1.559815475712223731e-01, 1.941975885675648050e-02, -9.875690506406282765e-01, 7.153181422122477373e-03
-2.186991173187460002e-01, 4.073992552467143452e-02, -9.749415134008017070e-01, 4.785675446868755192e-03
-9.960033387020282847e-01, 4.160819716666947637e-02, 7.903231758560826103e-02, 4.940269623106485417e-03
-7.953808609417580833e-01, 1.773912098705443877e-02, 6.058503194966182726e-01, 7.435858816269524246e-03
-5.812794266876604166e-01, 1.391649344073515870e-02, 8.135850043603179982e-01, 1.047916072042201843e-02
-2.753639799771672170e-01, 7.297547935364377680e-03, 9.613123448314108144e-01, 1.429685177686983513e-02
-9.113683954939735821e-02, -4.337100999019381960e-03, 9.958289341206508771e-01, 1.886685823524145156e-02
-2.584277588078708401e-02, -1.424087979874462048e-02, 9.995645793430922854e-01, 2.352831968986741212e-02
2.664649168950366728e-02, -1.183934179997287069e-02, 9.995748068385801322e-01, 2.750003609527687173e-02
6.911342752566781988e-02, -8.963924739458232344e-03, 9.975685350836400733e-01, 2.982057833226991334e-02
1.029990205733504888e-01, -5.039148153467569620e-03, 9.946686929560103474e-01, 2.982032666542915045e-02
1.296544370587048300e-01, -5.742771646611601315e-04, 9.915590739621762406e-01, 2.749972732367479342e-02
1.505499581693471312e-01, 3.907913363485244346e-03, 9.885946784746271199e-01, 2.352915126637290452e-02
1.668878708726662108e-01, 7.998542099939666764e-03, 9.859434374647785271e-01, 1.887540355252443486e-02
1.794846402736507418e-01, 1.145592156939966369e-02, 9.836940712268392728e-01, 1.437454912295265709e-02
1.890220578823592346e-01, 1.420857948057507522e-02, 9.818700412493815977e-01, 1.051909329695959426e-02
1.960490381747552469e-01, 1.629490081311664104e-02, 9.804586941010029477e-01, 7.475215819672338148e-03
2.010665109211175750e-01, 1.781332241206574213e-02, 9.794156133790454799e-01, 5.202089959835957261e-03
2.379020061865832342e-02, 4.079217963540410913e-02, -9.988843899246382385e-01, 4.896845584276570199e-03
2.350790667025520753e-02, 4.205454782194477381e-02, -9.988387223828851802e-01, 7.037262310643794400e-03
2.320653978122570738e-02, 4.385788254921052509e-02, -9.987682126748338440e-01, 9.904102084452167179e-03
2.298082655322717521e-02, 4.636917820137893137e-02, -9.986599926520832726e-01, 1.353654428307692927e-02
2.285209828933476225e-02, 4.971914310221221822e-02, -9.985017718627022809e-01, 1.777909977747051118e-02
2.250517784910528382e-02, 5.391645807815902830e-02, -9.982918072979894974e-01, 2.216869862548655548e-02
2.109983989052534661e-02, 5.878968704397910527e-02, -9.980473783613007521e-01, 2.591792346854596835e-02
1.679632201413014739e-02, 6.399071758160701506e-02, -9.978091358722812609e-01, 2.811438615640585864e-02
7.032638522679236608e-03, 7.401959755523131179e-02, -9.972319896459254096e-01, 2.812395357156618342e-02
-1.071428208083770317e-02, 7.825806527936035595e-02, -9.968755586221500486e-01, 2.594409103361185187e-02
-3.825406446882612110e-02, 8.245751839560200303e-02, -9.958601228142704986e-01, 2.220547953344629080e-02
-6.887421950991458319e-02, 8.003652668622990296e-02, -9.944096219782391222e-01, 1.780684760508995795e-02
-9.871646694701402547e-02, 7.007948521741641512e-02, -9.926449138061207433e-01, 1.352559785456393382e-02
6.812308892138831118e-02, 5.834512657842289007e-02, -9.959694227035066350e-01, 9.894005581314115755e-03
1.225986932750135344e-01, 6.376545711285143414e-02, -9.904057385165173644e-01, 7.011420388191294192e-03
-2.636831505726283109e-01, 1.155422099473820824e-01, -9.576644474055450162e-01, 4.695579162455930725e-03
-9.867764385272134176e-01, 1.181218094226361426e-01, 1.109932363086651164e-01, 4.860134050594081337e-03
-7.763590017507333574e-01, 4.938903432954582645e-02, 6.283529451578941938e-01, 7.281119043239700842e-03
-5.670250363233243496e-01, 1.948136826832294610e-02, 8.234701478942187958e-01, 1.026633238801581000e-02
-2.826743304070105101e-01, -1.445718763199421199e-02, 9.591069870742896519e-01, 1.401619522323163496e-02
-1.009627133842176533e-01, -3.977788096810596502e-02, 9.940946889968699240e-01, 1.849343001126182995e-02
-2.496671412636987733e-02, -5.312409510562353387e-02, 9.982757603512874001e-01, 2.308252895074047045e-02
2.782977829411255322e-02, -5.294093627604325170e-02, 9.982097779055845166e-01, 2.697859655372124993e-02
7.048610997571305714e-02, -4.965871912172949848e-02, 9.962759255927450264e-01, 2.925073482937991937e-02
1.046935127737000232e-01, -3.847184942244052941e-02, 9.937601245698682861e-01, 2.924398628878532164e-02
1.316890903060172202e-01, -3.172445934596801465e-02, 9.907832972822965267e-01, 2.696170887304195560e-02
1.529107569136717026e-01, -2.501545451361597214e-02, 9.879233408800326410e-01, 2.306371885607336886e-02
1.695276263506692027e-01, -1.898395713138197050e-02, 9.853425766075176728e-01, 1.849870000063486009e-02
1.823450997728396916e-01, -1.395921385343062461e-02, 9.831354967335007577e-01, 1.408576951659953023e-02
1.920471843686350766e-01, -1.000816364411377668e-02, 9.813346603664583334e-01, 1.030677552906760289e-02
1.991923394540572323e-01, -7.041395269312875592e-03, 9.799351155334117269e-01, 7.323849468113993212e-03
2.042925695111380557e-01, -4.895097964489774668e-03, 9.788976371707385216e-01, 5.096524165799578773e-03
1.793416041017606433e-02, 6.483496869242218186e-02, -9.977348308669166110e-01, 4.778768999058958904e-03
1.773878540170835058e-02, 6.627340276661053409e-02, -9.976438099733826448e-01, 6.867937797607468961e-03
1.756067844706321601e-02, 6.832976529763531981e-02, -9.975082284105976083e-01, 9.666530648546648244e-03
1.750522655381420503e-02, 7.119649171280775790e-02, -9.973086917354564429e-01, 1.321324106922550090e-02
1.760359264564158310e-02, 7.502993136852421918e-02, -9.970258887936666037e-01, 1.735694409396347504e-02
1.754625376627809777e-02, 7.986021181948042835e-02, -9.966516319892909648e-01, 2.164625159991254849e-02
1.648983396503602566e-02, 8.553147714247483213e-02, -9.961990021043144461e-01, 2.531263472898651751e-02
1.257291363440365961e-02, 9.805303494356285010e-02, -9.951017657411216355e-01, 2.746455918392519055e-02
3.234143945344348462e-03, 1.039540607375372405e-01, -9.945768414602851326e-01, 2.748132027439566250e-02
-1.409389420241956292e-02, 1.096246204671376817e-01, -9.938731331179282424e-01, 2.535889864538486832e-02
-4.126296978978540031e-02, 1.155401865063573341e-01, -9.924453801727345370e-01, 2.171225571287496714e-02
-6.345000669253424153e-02, 1.143766964983025242e-01, -9.914091324719843668e-01, 1.741120447582121533e-02
-7.865998744298585699e-02, 1.049707173426582124e-01, -9.913595487390218786e-01, 1.321324587686653444e-02
5.907572902619848826e-02, 8.978254027633607304e-02, -9.942078020723592591e-01, 9.667661577699247083e-03
8.644609951235800172e-02, 9.675396130046194643e-02, -9.915471460559847072e-01, 6.839770854014140880e-03
-3.099567979591056344e-01, 1.664183098796678806e-01, -9.360725022858714661e-01, 4.593611970275506690e-03
-9.763015724720485178e-01, 1.605521600342552646e-01, 1.451145874712125028e-01, 4.753889302206472378e-03
-7.551385605202322049e-01, 6.352529126929136460e-02, 6.524801083439888405e-01, 7.084845519597564832e-03
-5.505051337107265130e-01, 1.907698302966280568e-02, 8.346137828221033006e-01, 9.991770314914782264e-03
-2.875020179493917305e-01, -2.781937166240447401e-02, 9.573759304658419067e-01, 1.365282447090238917e-02
-1.082596867131520590e-01, -6.145566857529926458e-02, 9.922212661663392108e-01, 1.801327658352586125e-02
-2.156337755383406357e-02, -7.863420691444825139e-02, 9.966702976668897485e-01, 2.250257074876856056e-02
3.151785761213999476e-02, -7.957449736966359932e-02, 9.963305295030893127e-01, 2.630253391558438208e-02
7.433478336041456080e-02, -7.659767977469723876e-02, 9.942872499614450188e-01, 2.851543890123487551e-02
1.087839057201398646e-01, -7.088285978247826913e-02, 9.915350130203820500e-01, 2.850392963715116246e-02
1.361446726148199671e-01, -5.681653643307185003e-02, 9.890583952964319137e-01, 2.627368009379337649e-02
1.576739330928044469e-01, -4.947122346414378063e-02, 9.862512503779179429e-01, 2.247021211725212103e-02
1.745571891195698833e-01, -4.282710463209148111e-02, 9.837152163281335238e-01, 1.801913621008214422e-02
1.875874307142582631e-01, -3.727434889065333462e-02, 9.815404111664487452e-01, 1.371841931895121172e-02
1.974493749143509669e-01, -3.290035212110763163e-02, 9.797608438676447262e-01, 1.003675122007744239e-02
2.047098788200982511e-01, -2.961218288980583049e-02, 9.783746645012642018e-01, 7.131333675896443097e-03
2.098912522199634367e-01, -2.723123336774448816e-02, 9.773454466926252415e-01, 4.962239976602621921e-03
1.113905340099710303e-02, 8.869206387199528308e-02, -9.959968068701101629e-01, 4.646023537558729294e-03
1.103133951770821249e-02, 8.989824247854781569e-02, -9.958898611531866729e-01, 6.677272374462785154e-03
1.097750426233887883e-02, 9.162099169060551607e-02, -9.957334423839546700e-01, 9.398377202049581353e-03
1.109365697074716182e-02, 9.401831518966850820e-02, -9.955086575132892079e-01, 1.284703482890498655e-02
1.142093190678310222e-02, 9.720968678480318426e-02, -9.951983918343020319e-01, 1.687634340655048276e-02
1.165569921362660799e-02, 1.011956979834979509e-01, -9.947982586361288071e-01, 2.104729785131449066e-02
1.095145343869763539e-02, 1.058164636055208691e-01, -9.943253701367583686e-01, 2.461231975604689232e-02
7.434983215306850517e-03, 1.158042789398862071e-01, -9.932442247523017853e-01, 2.670422543977840971e-02
-1.489056782145611185e-03, 1.204605740793912444e-01, -9.927169953226161470e-01, 2.671962083088266077e-02
-1.841704272576048795e-02, 1.250842959818431466e-01, -9.919751667435855458e-01, 2.465528014412698282e-02
-4.525905337852323407e-02, 1.302709626790429231e-01, -9.904448971901240739e-01, 2.110978577828779429e-02
-5.910320906203156421e-02, 1.279145522934999335e-01, -9.900225643843291179e-01, 1.692411071138032880e-02
-5.971502472410280399e-02, 1.166679780269756772e-01, -9.913741466899854693e-01, 1.283651182106728544e-02
4.917755601364409701e-02, 1.031786676713079415e-01, -9.934463903614019209e-01, 9.396547585937341934e-03
4.937958880747594925e-02, 1.138734377019104960e-01, -9.922673512693811482e-01, 6.644876048303934718e-03
-3.570213623732931829e-01, 1.889716304955653958e-01, -9.147816513665789628e-01, 4.470106916680535031e-03
-9.685904591337786140e-01, 1.711110238854424426e-01, 1.804259958539556341e-01, 4.616164385257238295e-03
-7.330561918789908482e-01, 6.305504001836864658e-02, 6.772390135514595455e-01, 6.863635469956112095e-03
-5.329667007987751726e-01, 1.488684549351478904e-02, 8.460052468341558995e-01, 9.684243944278924515e-03
-2.914580721635812721e-01, -3.290099614882652929e-02, 9.560176340544683793e-01, 1.324093797259262399e-02
-1.146912574470832363e-01, -6.957910066097258706e-02, 9.909614847290570960e-01, 1.746244033717239685e-02
-1.723921205407734011e-02, -9.009378418276167699e-02, 9.957840727885661769e-01, 2.182866772978340336e-02
3.615993318069947449e-02, -9.265302649361935317e-02, 9.950416453163856145e-01, 2.551906371192532233e-02
7.914915348884152269e-02, -9.123488428427414809e-02, 9.926790052134853992e-01, 2.766869178503708615e-02
1.138546170062623847e-01, -8.702401175201888994e-02, 9.896787092612135961e-01, 2.765847543939570219e-02
1.415071198441768818e-01, -7.564636929015694511e-02, 9.870427355725905905e-01, 2.549383542007198356e-02
1.633174414612346692e-01, -6.935271030618810062e-02, 9.841329254159429940e-01, 2.180193491761585334e-02
1.804444114099095220e-01, -6.350933323841150002e-02, 9.815326683216121229e-01, 1.748181374162582902e-02
1.936701181439553221e-01, -5.853729593505534873e-02, 9.793187787042165748e-01, 1.330821834430319546e-02
2.036795743939210090e-01, -5.456926248072233726e-02, 9.775156400626134889e-01, 9.735894708279797805e-03
2.110469691197160713e-01, -5.155820537292688660e-02, 9.761152228523560792e-01, 6.917135759785504948e-03
2.163038363854851709e-01, -4.936405284422744344e-02, 9.750773511120609527e-01, 4.812962865980348684e-03
5.279352398393749590e-03, 1.126179348578083411e-01, -9.936243400735592646e-01, 4.512126588111493516e-03
5.259371097184714801e-03, 1.131693154549776037e-01, -9.935617973005573811e-01, 6.484464289145171895e-03
5.329841407655037423e-03, 1.139516961364057945e-01, -9.934719944408122450e-01, 9.126222240608956177e-03
5.617567887708006455e-03, 1.150270508856878898e-01, -9.933464755540075686e-01, 1.247346724864314277e-02
6.173737763930752312e-03, 1.164138418980659451e-01, -9.931816059394948937e-01, 1.638269611101585491e-02
6.700789628537517570e-03, 1.180310858253258571e-01, -9.929872920623146193e-01, 2.042660381267990058e-02
6.348842805030739493e-03, 1.196952863208336632e-01, -9.927903759745110301e-01, 2.387874510802296887e-02
3.231677960490488433e-03, 1.211948021402650122e-01, -9.926234815838993475e-01, 2.589804315989079758e-02
-5.292093445918604443e-03, 1.233534373171888132e-01, -9.923486903548540683e-01, 2.590146583966455168e-02
-2.185633340991616214e-02, 1.243871404091030919e-01, -9.919930140836278332e-01, 2.388933783128827093e-02
-4.844512541737621553e-02, 1.263544525805819496e-01, -9.908015049122382845e-01, 2.044475040842352181e-02
-5.399972705728493805e-02, 1.208894428784951791e-01, -9.911961319931922310e-01, 1.638397908113338464e-02
-3.997949793433187848e-02, 1.064567342064792199e-01, -9.935132628641702990e-01, 1.242635388553544121e-02
4.029313086794516358e-02, 9.714570149799203747e-02, -9.944542102506891412e-01, 9.100974227965664964e-03
1.328152962626502100e-02, 1.110277177654139247e-01, -9.937285579365172650e-01, 6.437572287757216405e-03
-4.043648953840567328e-01, 1.799761069481891906e-01, -8.967149113897989743e-01, 4.326875951627203246e-03
-9.653442836272739802e-01, 1.467878953714024937e-01, 2.157863013274468056e-01, 4.459385960542914043e-03
-7.111770610771027679e-01, 5.207033257732378989e-02, 7.010819269265339271e-01, 6.639663450193009249e-03
-5.159479938485335149e-01, 9.788202993137791810e-03, 8.565639840232829316e-01, 9.373060055220483466e-03
-2.963720928783487585e-01, -2.971261678041518459e-02, 9.546102571033728834e-01, 1.281816552324153285e-02
-1.221618450963717489e-01, -6.451248613173771185e-02, 9.904113401692008489e-01, 1.688829532347418949e-02
-1.385685878854047218e-02, -8.704175596266452986e-02, 9.961082873781597069e-01, 2.111556848678891943e-02
3.992453503867800929e-02, -9.181594123523784123e-02, 9.949753084559600502e-01, 2.469113657684426227e-02
8.312477965804096480e-02, -9.332159535334542955e-02, 9.921599421703684030e-01, 2.677868647880977948e-02
1.181105486024120882e-01, -9.100701448636848434e-02, 9.888213294741953208e-01, 2.677670912429092748e-02
1.459782463871043268e-01, -8.825368722091320173e-02, 9.853434113412741224e-01, 2.468741026752910989e-02
1.680392763804542944e-01, -8.476999172748243827e-02, 9.821287339733300037e-01, 2.111633735113627869e-02
1.853798385421066841e-01, -8.119797648065807394e-02, 9.793064913894674595e-01, 1.693416666568012957e-02
1.987754248281299041e-01, -7.796038785607660448e-02, 9.769393575906983873e-01, 1.289221645975660233e-02
2.089125636793212060e-01, -7.526133400100799842e-02, 9.750339852237573934e-01, 9.431877389891043031e-03
2.163723331574240460e-01, -7.315090765214074531e-02, 9.735666172140869934e-01, 6.701226482652568317e-03
2.216944478693850806e-01, -7.158283810626174526e-02, 9.724852024954114826e-01, 4.662747905430914344e-03
2.521104844831010411e-03, 1.369543598200131662e-01, -9.905741503575852258e-01, 4.390854991882157596e-03
2.588031665834290233e-03, 1.364241401027399825e-01, -9.906471400500405089e-01, 6.309108383579658391e-03
2.781612332009850749e-03, 1.356524847203822992e-01, -9.907525755818256119e-01, 8.877277922896149517e-03
3.239291156355217881e-03, 1.345419335734339139e-01, -9.909026062651800082e-01, 1.212915056803363055e-02
